raw_asym,latent_asym,kind
0.4781492900071737,-7.1545086,signal
-0.5269760165098857,30.542221,signal
-0.31816408839941174,23.359772,signal
-0.06793785881703907,5.610216,signal
0.23535410679665197,-1.1345749,signal
-0.5477681408179236,20.09451,signal
0.2705144695391759,4.355736,signal
-0.330067889432326,21.810083,signal
0.269468299803658,12.5554905,signal
0.5080732018299545,-17.674133,signal
0.27512769438299445,6.280716,signal
-0.4404259723596684,24.088037,signal
-0.05967478328214838,4.150551,signal
-0.4769765426652231,4.0104265,signal
0.11865228805447345,-7.888708,signal
0.34482370046327276,5.0830593,signal
-0.4908590128586927,35.48739,signal
-0.20912826032192894,15.629662,signal
0.7133544905434746,-23.104511,signal
0.4008712819054524,12.169355,signal
-0.15679224657839463,-0.40633583,signal
-0.08561927813427381,-1.4763756,signal
0.7391792897766756,-23.588434,signal
0.3052841766194883,4.909239,signal
-0.7982337993377878,15.660628,signal
0.5281479522504405,-8.465799,signal
-0.5223335517088771,33.08774,signal
-0.20571017009883477,-2.9083767,signal
-0.4218911381117813,35.751358,signal
0.14215271726911907,1.8494625,signal
-0.4176106962901626,29.564602,signal
-0.8866772827592144,-2.512721,signal
0.5009789353115223,-15.382809,signal
-0.16979654038453024,-2.9843102,signal
0.42920630644676366,5.4734497,signal
0.2270338910385359,0.07882309,signal
-0.2903568191607158,5.8312454,signal
0.7174632380715498,-18.9076,signal
-0.3405825151079889,10.4621105,signal
0.5535407903064715,0.970768,signal
0.17229161524286282,-1.209631,signal
0.12639647309762028,-9.058495,signal
-0.2142279366046346,15.171439,signal
0.6978751262622478,-14.375283,signal
0.518341748970362,-8.77211,signal
-0.5687684622907853,27.611832,signal
-0.09684998156304611,-1.2268372,signal
-0.7626720726541311,16.700756,signal
-0.30869127095550664,12.196802,signal
-0.1033771872096188,0.5357418,signal
0.04743277022245949,16.015392,signal
0.20326684361970504,6.278452,signal
0.26418558750221294,7.622225,signal
0.4053174212556053,-2.6009521,signal
-0.5249683210618947,8.881712,signal
-0.06759776364292663,13.014391,signal
0.34353492009537706,-9.57297,signal
0.7410207693834207,-14.519323,signal
-0.5027372770493513,23.499918,signal
-0.6927567841701291,12.500936,signal
-0.39385518651931345,17.740248,signal
0.14208738560534628,6.805729,signal
0.5540117267833028,-16.749779,signal
0.2481143540530683,-12.936634,signal
-0.6365529380192128,33.08454,signal
0.3790427933920019,0.9528389,signal
0.34464713660857293,-0.66669846,signal
0.21877538900304236,9.458469,signal
-0.09239387773722507,5.2455444,signal
-0.6693958317305357,10.059694,signal
0.5142138977434898,-25.122353,signal
-0.2392700078653417,3.6383305,signal
-0.19883004267722632,-2.194992,signal
-0.48017867557884936,35.111618,signal
-0.10404511156888903,14.443293,signal
0.3983145845323662,-12.750626,signal
-0.03272301459997903,7.907076,signal
0.5156897736112732,-4.127263,signal
0.6615364228044212,-1.1657696,signal
0.6924734247824451,-10.731644,signal
0.37778256340431293,2.5519161,signal
0.22566632880082374,-26.913425,signal
0.16318394334766953,10.474016,signal
-0.8019066633983232,16.250175,signal
0.22646910311648538,9.080481,signal
-0.7740321494293679,10.419802,signal
-0.5945548833852683,22.331724,signal
0.2805728268282016,2.789833,signal
-0.3093539775642638,14.122659,signal
0.6325653205040274,-0.4324379,signal
0.7989664116978664,-1.70579,signal
0.6996706673392346,-13.979055,signal
0.40113900377457784,3.2274857,signal
0.49177512837836984,-3.925663,signal
0.01749946235345743,4.3017254,signal
0.622031106661328,4.96647,signal
0.14127405994546155,-4.924453,signal
0.41088955439617864,3.807396,signal
0.6082399260609603,-14.803468,signal
0.6762191299017499,-29.650965,signal
-0.5612737614977819,9.111561,signal
0.5849383833761885,-19.360073,signal
0.5086710101537869,-0.8732548,signal
-0.4587076081164835,22.921633,signal
-0.1575938678540123,13.042486,signal
-0.022117153161357973,4.953747,signal
0.3476758635073576,5.153048,signal
-0.23566247841922908,9.851223,signal
0.006388017537053031,18.248285,signal
-0.26822474279963143,5.0138493,signal
-0.14102112101096212,2.8124828,signal
0.6400999276346133,-13.982431,signal
-0.4094876786651226,-2.0005696,signal
0.6890111501210089,-15.735529,signal
0.1542811962567263,-5.167343,signal
0.2024387228240085,1.3008728,signal
0.41970662313730994,-9.603717,signal
0.34758768199561874,-11.853422,signal
-0.08627925140260077,4.934903,signal
-0.3961463902889895,20.057686,signal
-0.5086975077156612,7.0456963,signal
0.5373677692205078,-7.553797,signal
0.13252343697351945,-6.1052494,signal
0.532056638604445,-2.4261932,signal
0.09204870475063126,9.875689,signal
-0.7237097762089589,27.362024,signal
0.3335715421990359,-1.6862602,signal
0.033733163839588395,2.639614,signal
0.6169913589710546,-20.4444,signal
-0.21255267057893665,-0.5559273,signal
